2016-04-05-05-26-19,Jr Vx,,80,"2,002,762",80,"2,007,384",80,"2,002,785",85,"3,541,040",86,"3,681,678",99,"13,166,823",78,"1,707,935",91,"6,029,442",85,"3,265,261",77,"1,547,923",89,"5,074,570",86,"3,892,576",99,"14,713,468",91,"6,030,154",99,"13,065,920",84,"3,074,210",0
2016-04-05-05-26-19,Schermerhorn,,79,"1,959,870",82,"2,514,409",79,"1,815,099",84,"3,195,020",87,"4,126,930",86,"3,751,321",81,"2,350,957",84,"3,016,752",80,"2,174,363",88,"4,665,636",91,"6,344,287",89,"4,990,268",84,"3,156,570",82,"2,421,558",90,"5,623,226",77,"1,597,087",0
2016-04-05-05-26-19,Cl Scheuren,,85,"3,314,286",76,"1,363,055",58,"241,738",80,"2,068,676",82,"2,491,237",83,"2,745,849",81,"2,205,294",95,"8,878,074",95,"8,952,320",90,"5,494,157",91,"5,903,194",95,"9,606,567",95,"9,185,989",95,"9,175,951",95,"8,834,277",87,"4,007,719",0
2016-04-05-05-26-19,Esperelda,,97,"10,925,542",97,"10,926,545",97,"10,935,456",97,"10,867,598",97,"10,695,495",97,"10,835,292",97,"10,711,493",97,"10,740,838",97,"10,863,329",97,"11,255,676",97,"10,794,886",97,"10,841,375",97,"10,748,753",97,"11,014,709",97,"10,874,314",81,"2,281,078",0
2016-04-05-05-26-19,Dude54270,,87,"3,984,537",87,"4,207,494",80,"2,045,288",86,"3,802,478",94,"8,297,473",88,"4,803,681",88,"4,500,841",92,"6,904,413",86,"3,898,387",92,"7,177,275",88,"4,647,770",90,"5,500,859",99,"79,391,557",91,"6,072,616",99,"13,784,451",84,"3,075,359",0
2016-04-05-05-26-19,Icy001,,80,"2,052,109",81,"2,254,957",80,"2,044,629",92,"6,709,402",98,"12,916,898",96,"10,485,426",94,"8,443,019",99,"37,851,101",94,"8,134,787",97,"11,372,781",99,"14,535,751",97,"11,168,890",93,"7,350,139",98,"12,533,133",88,"4,586,703",92,"7,066,150",0
2016-04-05-05-26-19,Seraze,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,76,"1,352,669",80,"2,075,690",67,"569,904",78,"1,629,890",80,"1,986,465",99,"60,237,855",73,"1,024,221",80,"2,043,818",102,"18,823,724",0
2016-04-05-05-26-19,5quarecrow,,90,"5,514,090",77,"1,572,906",1,0,87,"4,293,018",81,"2,268,908",92,"7,066,030",64,"432,437",73,"1,018,637",76,"1,439,618",78,"1,732,138",76,"1,461,486",84,"3,147,151",95,"9,488,896",84,"3,001,659",87,"4,255,686",116,"70,196,304",0
2016-04-05-05-26-19,seifador3,,99,"16,300,144",99,"16,689,146",99,"16,286,040",99,"19,296,312",99,"14,838,227",99,"19,578,561",99,"15,304,645",99,"14,523,170",99,"14,468,284",99,"15,019,813",99,"24,930,042",99,"15,794,933",99,"44,673,582",99,"15,533,556",99,"17,962,015",108,"34,565,079",0
2016-04-05-05-26-19,Gazitop,,79,"1,799,262",81,"2,221,461",77,"1,557,848",82,"2,468,198",80,"2,049,204",90,"5,675,364",76,"1,407,557",83,"2,674,910",81,"2,306,578",85,"3,584,361",85,"3,272,259",85,"3,294,063",85,"3,397,243",85,"3,534,568",86,"3,599,261",79,"1,803,169",0
2016-04-05-05-26-19,bambe09,,72,"969,469",71,"816,135",71,"814,454",76,"1,358,901",71,"881,125",73,"1,042,894",66,"547,421",62,"357,403",64,"442,317",79,"1,814,650",74,"1,169,187",95,"9,050,675",95,"9,197,850",70,"795,816",83,"2,675,860",70,"742,013",0
