2015-12-18-04-53-14,Star X Ice,,81,"2,234,310",81,"2,194,903",81,"2,242,784",85,"3,334,075",85,"3,277,707",99,"20,967,881",99,"13,514,104",99,"13,148,559",99,"13,251,518",99,"13,172,349",99,"31,014,617",99,"13,485,526",99,"51,048,984",99,"13,794,384",99,"26,820,320",90,"5,758,685","1,905"
2015-12-18-04-53-14,Eminem777,,90,"5,408,078",90,"5,615,993",90,"5,380,065",92,"6,888,017",87,"4,188,392",99,"13,044,823",79,"1,903,513",93,"7,343,804",99,"13,035,773",99,"13,119,571",99,"13,651,326",99,"15,621,172",99,"20,472,553",99,"13,217,514",99,"23,167,186",63,"381,008","3,135"
2015-12-18-04-53-14,Rebeliancer,,91,"6,197,667",95,"8,773,294",95,"8,775,555",95,"9,603,444",99,"13,124,164",99,"36,739,703",95,"8,845,125",99,"13,225,587",99,"13,125,202",99,"13,244,251",99,"14,314,549",99,"14,227,259",99,"16,638,385",99,"13,514,800",99,"13,660,466",102,"17,631,520","3,946"
2015-12-18-04-53-14,Bambe09,,71,"841,772",70,"743,941",70,"761,578",75,"1,226,102",70,"760,937",73,"1,009,274",62,"366,692",62,"352,094",62,"361,367",76,"1,444,658",67,"556,027",93,"7,513,493",87,"4,016,586",66,"496,767",82,"2,471,634",53,"139,710",0
2015-12-18-04-53-14,50screams,,99,"13,216,495",99,"13,325,839",99,"13,606,140",99,"14,933,249",95,"8,979,827",93,"7,448,942",76,"1,458,409",85,"3,272,363",99,"13,048,839",85,"3,475,651",85,"3,520,325",99,"13,280,985",99,"13,213,207",99,"13,146,986",99,"14,081,106",76,"1,347,580","1,904"
2015-12-18-04-53-14,Mr tyr,,99,"17,047,524",99,"37,013,759",99,"22,027,665",99,"32,949,617",99,"20,344,639",99,"30,353,234",99,"144,730,000",99,"15,273,323",99,"73,914,128",99,"20,032,174",99,"37,097,132",99,"17,825,000",99,"95,636,862",99,"16,541,065",99,"77,390,694",111,"45,038,383","1,290"
2015-12-18-04-53-14,Zenorobo,,60,"300,207",72,"902,592",53,"143,518",67,"578,189",68,"609,287",79,"1,973,430",56,"195,166",89,"4,873,524",88,"4,827,488",91,"6,058,878",96,"10,146,865",88,"4,687,820",99,"15,108,607",96,"9,747,586",99,"25,476,725",72,"900,068",813
2015-12-18-04-53-14,Ellustrial,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,56,"191,931",50,"110,931",56,"191,452",50,"102,070",52,"131,885",97,"11,474,818",49,"98,227",49,"92,777",95,"9,325,875",0
2015-12-18-04-53-14,Persiflage,,78,"1,701,828",84,"3,240,235",55,"172,328",86,"3,845,709",91,"6,297,455",99,"29,499,240",99,"14,678,066",99,"13,085,685",99,"14,885,257",95,"9,249,731",99,"101,391,657",99,"14,168,758",99,"40,727,194",99,"18,764,550",99,"43,467,371",99,"13,167,010",0
2015-12-18-04-53-14,Otto Mo Biel,,43,"54,823",1,0,1,0,10,"1,154",41,"41,867",99,"15,692,072",1,0,75,"1,217,654",60,"282,063",71,"861,354",96,"10,245,679",75,"1,261,970",75,"1,215,357",75,"1,221,945",1,0,73,"1,085,668",0
2015-12-18-04-53-14,Barto222229,,99,"20,288,506",99,"20,573,990",99,"24,540,662",99,"53,626,534",99,"97,142,092",99,"91,023,237",99,"32,955,821",99,"28,036,343",99,"105,050,885",99,"28,231,924",99,"200,000,000",99,"61,662,875",99,"104,462,821",99,"66,313,050",99,"200,000,000",120,"200,000,000","9,491"
2015-12-18-04-53-14,Zer00tje,,79,"1,895,721",77,"1,515,262",90,"5,524,905",88,"4,488,375",76,"1,404,120",99,"13,080,658",92,"6,879,875",89,"5,193,322",91,"6,293,473",90,"5,787,357",94,"8,288,296",99,"16,796,290",99,"15,403,158",99,"13,520,266",99,"13,321,592",98,"12,156,839",0
2015-12-18-04-53-14,SirBunnyfart,,40,"38,295",42,"47,304",40,"38,789",41,"44,552",29,"13,128",21,"5,536",69,"720,607",70,"772,272",40,"40,270",70,"792,079",80,"2,148,110",69,"699,549",60,"289,628",70,"742,678",83,"2,744,243",26,"8,974",0
2015-12-18-04-53-14,X l A O,,99,"13,084,750",99,"35,987,898",99,"14,689,426",99,"26,206,497",99,"13,534,021",99,"17,769,226",99,"13,255,968",99,"13,547,759",99,"14,027,727",99,"21,744,148",99,"13,635,430",99,"15,610,161",99,"18,212,277",99,"13,284,646",99,"13,400,117",120,"199,200,631","92,787"
2015-12-18-04-53-14,Red Rabbi111,,99,"15,977,381",99,"15,966,836",99,"15,966,723",99,"20,719,963",99,"14,464,411",99,"27,298,241",99,"14,591,907",99,"15,060,774",99,"14,685,825",99,"15,709,527",99,"19,129,452",99,"15,901,763",99,"23,454,367",99,"25,187,119",99,"17,343,946",104,"22,151,398","3,151"
2015-12-18-04-53-14,2bad4you24,,65,"460,723",72,"958,612",59,"251,170",82,"2,448,275",80,"2,120,484",82,"2,651,482",91,"6,184,436",99,"13,414,364",99,"13,991,262",99,"17,707,152",99,"13,736,696",99,"16,744,046",99,"16,291,398",99,"18,108,181",99,"16,277,164",109,"38,451,888",0
2015-12-18-04-53-14,Medaragon,,98,"12,900,107",98,"12,246,661",96,"9,952,989",99,"13,974,059",91,"5,975,507",99,"19,578,627",97,"11,351,689",99,"16,092,261",99,"17,416,053",99,"13,381,064",99,"33,139,070",99,"33,658,030",99,"59,214,426",99,"30,322,325",99,"61,453,724",102,"19,318,674","6,697"
2015-12-18-04-53-14,Lady Lorith,,99,"18,115,024",99,"19,624,445",99,"27,434,259",99,"28,986,169",99,"18,185,229",99,"200,000,000",99,"23,103,083",99,"18,275,667",99,"18,993,572",99,"20,345,480",99,"200,000,000",99,"27,171,191",99,"200,000,000",99,"75,129,154",99,"200,000,000",120,"200,000,000",0
2015-12-18-04-53-14,Lil Dan Def,,95,"8,773,414",92,"6,542,604",95,"8,852,103",95,"9,513,448",92,"6,819,254",99,"16,891,206",99,"13,118,022",99,"18,511,893",99,"21,158,056",99,"20,918,776",99,"55,219,787",99,"31,778,294",99,"54,923,644",99,"35,087,585",99,"31,375,137",93,"7,356,742",0
2015-12-18-04-53-14,Stomp Lover,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,75,"1,224,596",75,"1,271,156",42,"45,539",97,"11,130,332",76,"1,356,345",90,"5,360,417",90,"5,877,782",83,"2,934,331",82,"2,554,958",0
